GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
groupman-api-spring-reactive,org.bremersee.groupman.mock,GroupWebfluxControllerMock,0,106,0,6,0,28,0,16,0,13
groupman-api-spring-reactive,org.bremersee.groupman.mock,GroupAdminWebfluxControllerMock,0,51,0,4,0,14,0,9,0,7
