GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
groupman-api-spring,org.bremersee.groupman.mock,GroupAdminControllerMock,0,42,0,4,0,14,0,9,0,7
groupman-api-spring,org.bremersee.groupman.mock,GroupControllerMock,0,98,0,4,0,29,0,15,0,13
